Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
4/16/2020,ID-KR,Kepulauan Riau,7,0,0,7,34,6,5,23,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,3.63,17.62,0.00,3.11,17.65%,14.71%,1.40,1.00
4/16/2020,ID-MA,Maluku,0,0,0,0,14,0,0,14,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,7.58,0.00,0.00,0.00%,0.00%,0.00,1.00
4/17/2020,ID-GO,Gorontalo,0,0,0,0,4,0,0,4,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,3.39,0.00,0.00,0.00%,0.00%,0.00,1.00
4/17/2020,ID-ST,Sulawesi Tengah,2,0,0,2,24,3,2,19,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.68,8.12,0.00,1.02,12.50%,8.33%,,1.00
4/17/2020,ID-SS,Sumatera Selatan,14,0,0,14,53,0,3,50,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,1.70,6.45,0.00,0.00,0.00%,5.66%,0.78,1.00
4/17/2020,ID-KT,Kalimantan Tengah,1,0,0,1,31,2,8,21,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.39,12.06,0.00,0.78,6.45%,25.81%,1.00,1.00
4/17/2020,ID-YO,Daerah Istimewa Yogyakarta,1,1,3,-3,49,7,25,17,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.28,13.49,0.28,1.93,14.29%,51.02%,1.00,
4/17/2020,ID-KR,Kepulauan Riau,19,0,1,18,53,6,6,41,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,9.85,27.47,0.00,3.11,11.32%,11.32%,2.71,1.00
4/17/2020,ID-MA,Maluku,0,0,0,0,14,0,0,14,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,7.58,0.00,0.00,0.00%,0.00%,1.00,1.00
4/17/2020,ID-MU,Maluku Utara,0,0,0,0,4,0,2,2,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,3.06,0.00,0.00,0.00%,50.00%,1.00,1.00
4/17/2020,ID-KU,Kalimantan Utara,19,0,0,19,47,1,2,44,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,29.30,72.49,0.00,1.54,2.13%,4.26%,2.38,1.00
4/17/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,24,1,4,19,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,9.11,0.00,0.38,4.17%,16.67%,0.00,1.00
4/17/2020,ID-SR,Sulawesi Barat,0,0,0,0,7,1,1,5,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,4.49,0.00,0.64,14.29%,14.29%,1.00,1.00
4/17/2020,ID-JB,Jawa Barat,59,3,15,41,587,56,46,485,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,1.31,13.00,0.07,1.24,9.54%,7.84%,4.54,3.00
4/17/2020,ID-JA,Jambi,1,0,0,1,7,0,0,7,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.29,2.00,0.00,0.00,0.00%,0.00%,1.00,1.00
4/17/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,6,1,0,5,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,4.35,0.00,0.72,16.67%,0.00%,0.00,1.00
4/17/2020,IDN,Indonesia,407,24,59,324,5923,520,607,4796,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.53,22.34,0.09,1.96,8.78%,10.25%,1.07,0.89
4/17/2020,ID-LA,Lampung,0,0,0,0,25,5,4,16,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,2.75,0.00,0.55,20.00%,16.00%,0.00,1.00
4/17/2020,ID-PA,Papua,9,0,0,9,88,6,14,68,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,2.07,20.27,0.00,1.38,6.82%,15.91%,1.80,0.00
4/17/2020,ID-BE,Bengkulu,0,0,0,0,4,1,0,3,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,2.00,0.00,0.50,25.00%,0.00%,1.00,1.00
4/17/2020,ID-KB,Kalimantan Barat,0,0,0,0,18,1,5,12,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,3.32,0.00,0.18,5.56%,27.78%,0.00,1.00
4/17/2020,ID-PB,Papua Barat,0,0,0,0,5,0,0,5,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.00,4.38,0.00,0.00,0.00%,0.00%,0.00,1.00
4/17/2020,ID-JI,Jawa Timur,8,1,8,-1,473,45,82,346,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.20,11.69,0.02,1.11,9.51%,17.34%,0.53,1.00
4/17/2020,ID-JK,DKI Jakarta,148,8,36,104,2280,283,176,1821,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,13.65,210.21,0.74,26.09,12.41%,7.72%,0.80,8.00
4/17/2020,ID-AC,Aceh,0,0,0,0,5,0,3,2,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,0.95,0.00,0.00,0.00%,60.00%,1.00,1.00
4/17/2020,ID-KS,Kalimantan Selatan,15,0,0,15,72,7,9,56,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,3.73,17.90,0.00,1.74,9.72%,12.50%,1.67,1.00
4/17/2020,ID-SN,Sulawesi Selatan,65,2,2,61,322,27,41,254,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,6.90,34.16,0.21,2.86,8.39%,12.73%,2.41,1.00
4/17/2020,ID-JT,Jawa Tengah,5,4,15,-14,291,39,48,204,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.14,8.00,0.11,1.07,13.40%,16.49%,0.63,2.00
4/17/2020,ID-RI,Riau,1,0,0,1,25,5,10,10,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.16,4.12,0.00,0.82,20.00%,40.00%,0.20,1.00
4/17/2020,ID-SB,Sumatera Barat,7,2,3,2,62,6,10,46,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,1.27,11.23,0.36,1.09,9.68%,16.13%,,
4/17/2020,ID-BT,Banten,8,2,0,6,230,34,12,184,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.75,21.45,0.19,3.17,14.78%,5.22%,0.53,0.33
4/17/2020,ID-SA,Sulawesi Utara,0,0,0,0,16,3,4,9,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.00,6.06,0.00,1.14,18.75%,25.00%,1.00,1.00
4/17/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,1,0,0,1,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,0.18,0.00,0.00,0.00%,0.00%,1.00,1.00
4/17/2020,ID-SU,Sumatera Utara,0,0,0,0,72,9,13,50,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.00,4.84,0.00,0.61,12.50%,18.06%,0.00,1.00
4/17/2020,ID-BA,Bali,11,0,5,6,115,0,28,87,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,2.61,27.28,0.00,0.00,0.00%,24.35%,0.73,1.00
4/17/2020,ID-NB,Nusa Tenggara Barat,6,0,0,6,49,2,2,45,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,1.14,9.30,0.00,0.38,4.08%,4.08%,0.75,1.00
4/17/2020,ID-KI,Kalimantan Timur,0,0,1,-1,41,1,12,28,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.00,11.54,0.00,0.28,2.44%,29.27%,0.00,1.00
4/18/2020,ID-GO,Gorontalo,0,0,0,0,4,0,0,4,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,3.39,0.00,0.00,0.00%,0.00%,1.00,1.00
4/18/2020,ID-SS,Sumatera Selatan,30,1,0,29,83,1,3,79,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,3.65,10.10,0.12,0.12,1.20%,3.61%,2.14,
4/18/2020,ID-KR,Kepulauan Riau,21,0,0,21,74,6,6,62,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,10.88,38.35,0.00,3.11,8.11%,8.11%,1.11,1.00
4/18/2020,ID-SG,Sulawesi Tenggara,0,1,0,-1,24,2,4,18,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,9.11,0.38,0.76,8.33%,16.67%,1.00,
4/18/2020,ID-BE,Bengkulu,0,0,1,-1,4,1,1,2,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,2.00,0.00,0.50,25.00%,25.00%,1.00,1.00
4/18/2020,ID-NB,Nusa Tenggara Barat,4,0,0,4,53,2,2,49,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.76,10.06,0.00,0.38,3.77%,3.77%,0.67,1.00
4/18/2020,ID-KI,Kalimantan Timur,10,0,0,10,51,1,12,38,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,2.82,14.36,0.00,0.28,1.96%,23.53%,,1.00
4/18/2020,ID-ST,Sulawesi Tengah,0,0,0,0,24,3,2,19,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,8.12,0.00,1.02,12.50%,8.33%,0.00,1.00
4/18/2020,ID-KT,Kalimantan Tengah,6,1,0,5,37,3,8,26,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,2.33,14.40,0.39,1.17,8.11%,21.62%,6.00,
4/18/2020,ID-YO,Daerah Istimewa Yogyakarta,3,0,2,1,52,7,27,18,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.83,14.32,0.00,1.93,13.46%,51.92%,3.00,0.00
4/18/2020,ID-MA,Maluku,3,0,5,-2,17,0,5,12,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,1.62,9.20,0.00,0.00,0.00%,29.41%,,1.00
4/18/2020,ID-KU,Kalimantan Utara,3,0,0,3,50,1,2,47,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,4.63,77.11,0.00,1.54,2.00%,4.00%,0.16,1.00
4/18/2020,ID-MU,Maluku Utara,0,0,0,0,4,0,2,2,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,3.06,0.00,0.00,0.00%,50.00%,1.00,1.00
4/18/2020,ID-SR,Sulawesi Barat,0,0,0,0,7,1,1,5,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,4.49,0.00,0.64,14.29%,14.29%,1.00,1.00
4/18/2020,ID-JA,Jambi,0,0,1,-1,7,0,1,6,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,2.00,0.00,0.00,0.00%,14.29%,0.00,1.00
4/18/2020,ID-PA,Papua,6,0,0,6,94,6,14,74,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,1.38,21.66,0.00,1.38,6.38%,14.89%,0.67,1.00
4/18/2020,ID-JB,Jawa Barat,9,0,0,9,596,56,46,494,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.20,13.20,0.00,1.24,9.40%,7.72%,0.15,0.00
4/18/2020,ID-BB,Kepulauan Bangka Belitung,0,0,1,-1,6,1,1,4,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,4.35,0.00,0.72,16.67%,16.67%,1.00,1.00
4/18/2020,ID-LA,Lampung,0,0,0,0,25,5,4,16,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,2.75,0.00,0.55,20.00%,16.00%,1.00,1.00
4/18/2020,IDN,Indonesia,325,15,24,286,6248,535,631,5082,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.23,23.56,0.06,2.02,8.56%,10.10%,0.80,0.63
4/18/2020,ID-KB,Kalimantan Barat,0,0,0,0,18,1,5,12,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,3.32,0.00,0.18,5.56%,27.78%,1.00,1.00
4/18/2020,ID-JI,Jawa Timur,33,3,2,28,506,48,84,374,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.82,12.50,0.07,1.19,9.49%,16.60%,4.13,3.00
4/18/2020,ID-SN,Sulawesi Selatan,10,2,5,3,332,29,46,257,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,1.06,35.22,0.21,3.08,8.73%,13.86%,0.15,1.00
4/18/2020,ID-BA,Bali,7,0,0,7,122,0,28,94,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,1.66,28.94,0.00,0.00,0.00%,22.95%,0.64,1.00
4/18/2020,ID-PB,Papua Barat,0,0,0,0,5,0,0,5,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.00,4.38,0.00,0.00,0.00%,0.00%,1.00,1.00
4/18/2020,ID-JK,DKI Jakarta,105,7,1,97,2385,290,177,1918,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,9.68,219.89,0.65,26.74,12.16%,7.42%,0.71,0.88
4/18/2020,ID-KS,Kalimantan Selatan,18,0,1,17,90,7,10,73,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,4.47,22.37,0.00,1.74,7.78%,11.11%,1.20,1.00
4/18/2020,ID-AC,Aceh,1,0,0,1,6,0,3,3,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.19,1.14,0.00,0.00,0.00%,50.00%,,1.00
4/18/2020,ID-JT,Jawa Tengah,24,0,3,21,315,39,51,225,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.66,8.66,0.00,1.07,12.38%,16.19%,4.80,0.00
4/18/2020,ID-SB,Sumatera Barat,9,1,2,6,71,7,12,52,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,1.63,12.86,0.18,1.27,9.86%,16.90%,1.29,0.50
4/18/2020,ID-SU,Sumatera Utara,0,0,0,0,72,9,13,50,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.00,4.84,0.00,0.61,12.50%,18.06%,1.00,1.00
4/18/2020,ID-RI,Riau,4,0,0,4,29,5,10,14,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.66,4.77,0.00,0.82,17.24%,34.48%,4.00,1.00
4/18/2020,ID-BT,Banten,11,0,0,11,241,34,12,195,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.03,22.48,0.00,3.17,14.11%,4.98%,1.38,0.00
4/18/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,1,0,0,1,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,0.18,0.00,0.00,0.00%,0.00%,1.00,1.00
4/18/2020,ID-SA,Sulawesi Utara,2,0,0,2,18,3,4,11,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.76,6.81,0.00,1.14,16.67%,22.22%,,1.00
4/19/2020,ID-GO,Gorontalo,0,0,0,0,4,0,0,4,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,3.39,0.00,0.00,0.00%,0.00%,1.00,1.00
4/19/2020,ID-KR,Kepulauan Riau,0,0,0,0,74,6,6,62,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,38.35,0.00,3.11,8.11%,8.11%,0.00,1.00
4/19/2020,ID-NB,Nusa Tenggara Barat,6,1,9,-4,59,3,11,45,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,1.14,11.19,0.19,0.57,5.08%,18.64%,1.50,
4/19/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,1,-1,52,7,28,17,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.00,14.32,0.00,1.93,13.46%,53.85%,0.00,1.00
4/19/2020,ID-BB,Kepulauan Bangka Belitung,1,0,0,1,7,1,1,5,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.72,5.07,0.00,0.72,14.29%,14.29%,,1.00
4/19/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,1,0,0,1,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,0.18,0.00,0.00,0.00%,0.00%,1.00,1.00
4/19/2020,ID-SA,Sulawesi Utara,0,0,0,0,18,3,4,11,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.00,6.81,0.00,1.14,16.67%,22.22%,0.00,1.00
4/19/2020,ID-SS,Sumatera Selatan,5,0,0,5,88,1,3,84,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.61,10.71,0.00,0.12,1.14%,3.41%,0.17,0.00
4/19/2020,ID-SG,Sulawesi Tenggara,9,0,0,9,33,2,4,27,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,3.41,12.52,0.00,0.76,6.06%,12.12%,,0.00
4/19/2020,ID-BE,Bengkulu,0,0,0,0,4,1,1,2,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,2.00,0.00,0.50,25.00%,25.00%,1.00,1.00
4/19/2020,ID-KI,Kalimantan Timur,5,0,0,5,56,1,12,43,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,1.41,15.76,0.00,0.28,1.79%,21.43%,0.50,1.00
